Fecha,Promedio,Máximo,Mínimo
2016-09-21,22.439999999999998,31.01,13.57
2016-09-22,21.766666666666666,28.94,13.44
2016-09-23,21.66333333333333,29.83,13.49
2016-09-24,21.68041666666667,30.16,12.4
2016-09-25,23.09583333333333,28.74,18.39
2016-09-26,23.329583333333332,29.82,15.93
2016-09-27,22.51375,32.36,12.4
2016-09-28,23.949166666666667,29.15,18.37
2016-09-29,22.650833333333335,29.15,17.51
2016-09-30,21.870416666666667,29.2,13.48
2016-10-01,23.122500000000002,29.02,16.98
2016-10-02,19.962083333333332,27.93,12.5
2016-10-03,20.584166666666665,31.47,11.0
2016-10-04,21.18375,30.25,12.52
2016-10-05,21.616249999999997,30.87,11.95
2016-10-06,23.40416666666667,31.23,16.86
2016-10-07,19.63625,30.04,9.14
2016-10-08,19.5025,30.18,9.94
2016-10-09,19.632083333333334,28.37,10.33
2016-10-10,19.1975,27.79,10.71
2016-10-11,18.337500000000002,24.09,11.59
2016-10-12,14.641666666666666,16.29,13.27
2016-10-13,15.543333333333335,18.33,12.97
2016-10-14,16.475416666666668,21.45,13.06
2016-10-15,15.213333333333333,22.27,8.22
2016-10-16,16.156666666666666,23.22,9.56
2016-10-17,18.280833333333334,22.3,14.49
2016-10-18,18.45875,21.87,16.23
2016-10-19,18.81125,22.62,16.42
2016-10-20,19.180833333333332,24.21,15.97
2016-10-21,17.82,22.1,14.32
2016-10-22,17.17125,19.62,15.19
2016-10-23,16.443749999999998,19.94,13.31
2016-10-24,14.60375,16.43,12.55
2016-10-25,17.497083333333332,21.12,14.86
2016-10-26,19.096666666666668,26.29,13.68
2016-10-27,19.824583333333333,26.86,15.1
2016-10-28,19.825416666666666,26.33,15.24
2016-10-29,18.9375,24.77,13.68
2016-10-30,15.879583333333334,26.35,8.15
2016-10-31,15.25625,25.42,8.27
2016-11-01,14.163333333333334,20.96,8.27
2016-11-02,15.621666666666668,23.86,9.92
2016-11-03,15.76625,23.09,9.96
2016-11-04,15.557916666666666,16.53,14.63
2016-11-05,14.660833333333334,16.84,10.73
2016-11-06,11.180416666666666,15.02,7.54
2016-11-07,9.660416666666666,15.13,4.77
2016-11-08,10.197083333333333,15.18,3.72
2016-11-09,12.93,16.09,10.64
2016-11-10,10.115833333333333,17.02,4.6
2016-11-11,8.831666666666667,15.75,2.99
2016-11-12,9.214583333333334,14.72,4.42
2016-11-13,12.66375,20.1,9.17
2016-11-14,11.695,18.35,5.24
2016-11-15,9.83375,17.12,3.74
2016-11-16,8.717916666666667,17.76,2.06
2016-11-17,9.972916666666666,19.07,4.08
2016-11-18,11.222083333333332,16.22,5.86
2016-11-19,10.907083333333333,15.29,6.16
2016-11-20,11.520416666666668,15.21,9.31
2016-11-21,13.192083333333334,15.44,8.44
2016-11-22,8.573333333333332,13.31,4.91
2016-11-23,7.80375,14.14,3.27
2016-11-24,7.254166666666666,9.03,4.88
2016-11-25,7.212083333333333,8.35,6.5
2016-11-26,9.487916666666667,10.55,8.4
2016-11-27,10.330833333333333,12.23,8.47
2016-11-28,11.046666666666667,16.23,8.12
2016-11-29,10.370416666666666,16.2,4.52
2016-11-30,12.882083333333334,16.4,10.29
2016-12-01,11.75875,12.37,11.16
2016-12-02,12.25,15.99,8.37
2016-12-03,10.31,11.89,7.56
2016-12-04,13.121249999999998,16.24,10.17
2016-12-05,14.25,17.32,11.27
2016-12-06,12.0175,17.79,7.89
2016-12-07,10.398333333333333,16.74,6.4
2016-12-08,10.5,13.42,7.59
2016-12-09,11.114166666666668,15.18,7.22
2016-12-10,10.2125,17.63,5.51
2016-12-11,7.663333333333333,9.17,5.8
2016-12-12,6.9991666666666665,8.64,4.81
2016-12-13,6.991666666666667,8.95,4.76
2016-12-14,8.961666666666668,9.92,7.67
2016-12-15,9.675833333333333,11.26,8.6
2016-12-16,8.752083333333333,10.94,7.3
2016-12-17,12.637500000000001,15.85,10.04
2016-12-18,10.998333333333333,14.31,8.25
2016-12-19,7.732500000000001,13.49,3.19
2016-12-20,5.2325,12.13,1.04
2016-12-21,7.276666666666666,13.68,2.21
2016-12-22,6.883333333333333,15.22,2.65
2016-12-23,7.432083333333334,15.16,3.37
2016-12-24,8.053333333333333,15.57,3.52
2016-12-25,7.49875,14.97,3.5
2016-12-26,4.70875,7.53,2.21
2016-12-27,5.062916666666667,12.47,1.6
2016-12-28,8.162083333333333,16.06,2.72
2016-12-29,7.480416666666667,14.2,3.17
2016-12-30,5.584583333333334,14.29,1.49
2016-12-31,2.044166666666667,5.76,-1.36
2017-01-01,2.0308333333333333,5.17,-1.49
2017-01-02,6.35125,8.94,3.31
2017-01-03,8.595,10.76,6.56
2017-01-04,10.622083333333334,12.67,8.04
2017-01-05,9.88625,13.47,4.57
2017-01-06,6.180833333333333,14.2,2.09
2017-01-07,4.750416666666667,12.86,-0.5
2017-01-08,4.048333333333333,10.34,1.37
2017-01-09,3.985,12.95,0.01
2017-01-10,8.633333333333333,16.01,4.09
2017-01-11,10.682083333333333,18.79,4.52
2017-01-12,10.438333333333334,17.8,4.51
2017-01-13,10.935416666666667,15.91,4.46
2017-01-14,5.121666666666667,13.39,-0.71
2017-01-15,4.875416666666667,13.94,-1.66
2017-01-16,6.054166666666667,17.22,-0.18
2017-01-17,7.894583333333333,17.37,1.41
2017-01-18,2.5475,8.18,-3.35
2017-01-19,1.3491666666666664,7.95,-3.74
2017-01-20,7.1375,9.82,3.13
2017-01-21,9.99,10.15,9.83
2017-01-22,9.74625,15.15,2.2
2017-01-23,4.577916666666667,13.31,-1.6
2017-01-24,5.837083333333333,15.46,-1.27
2017-01-25,5.779166666666666,13.8,-0.96
2017-01-26,7.72625,11.54,3.4
2017-01-27,8.293333333333333,11.13,6.17
2017-01-28,8.739166666666668,13.0,4.61
2017-01-29,10.124166666666666,11.88,8.4
2017-01-30,12.734166666666667,15.98,8.93
2017-01-31,9.930416666666668,16.37,4.32
2017-02-01,10.770833333333334,13.34,8.27
2017-02-02,11.610833333333334,15.25,8.72
2017-02-03,13.548333333333334,16.01,11.63
2017-02-04,14.256666666666668,16.27,12.79
2017-02-05,12.042499999999999,14.23,9.31
2017-02-06,11.363750000000001,16.21,7.47
2017-02-07,13.007083333333334,16.5,11.02
2017-02-08,8.8725,14.6,3.25
2017-02-09,6.209166666666667,12.4,0.71
2017-02-10,8.535833333333334,10.97,6.35
2017-02-11,9.430416666666668,11.91,7.0
2017-02-12,10.23375,12.2,8.74
2017-02-13,11.119166666666667,14.45,6.41
2017-02-14,10.048333333333334,14.81,5.55
2017-02-15,11.165416666666667,15.72,6.63
2017-02-16,11.349583333333333,15.7,7.34
2017-02-17,9.564583333333333,18.09,2.84
2017-02-18,9.255416666666667,17.04,3.72
2017-02-19,10.5925,15.93,5.37
2017-02-20,10.177916666666667,17.1,3.46
2017-02-21,12.040416666666667,17.85,6.66
2017-02-22,14.286666666666667,19.23,9.64
2017-02-23,13.746250000000002,17.18,10.83
2017-02-24,12.486666666666666,19.13,8.2
2017-02-25,12.5225,19.44,5.03
2017-02-26,11.145416666666668,12.6,9.43
2017-02-27,12.77125,15.97,9.98
2017-02-28,12.40375,14.77,10.53
2017-03-01,11.422916666666666,16.41,6.28
2017-03-02,11.20875,18.81,5.4
2017-03-03,8.952916666666667,13.22,5.71
2017-03-04,7.875416666666666,12.61,4.35
2017-03-05,12.715416666666668,16.17,9.46
2017-03-06,15.670833333333334,20.06,11.99
2017-03-07,16.185,22.47,10.59
2017-03-08,14.082500000000001,23.51,5.74
2017-03-09,16.1875,27.02,6.31
2017-03-10,16.397916666666667,27.16,6.77
2017-03-11,16.725833333333334,23.26,9.77
2017-03-12,14.278333333333334,19.19,8.75
2017-03-13,11.6925,18.3,5.01
2017-03-14,14.701666666666666,19.0,11.18
2017-03-15,15.549166666666666,22.61,9.11
2017-03-16,14.885,21.19,9.91
2017-03-17,13.924166666666666,20.63,6.76
2017-03-18,12.90125,23.78,4.08
2017-03-19,14.899166666666666,25.52,4.67
2017-03-20,16.306250000000002,24.1,7.5
2017-03-21,13.450000000000001,18.29,8.54
2017-03-22,8.99375,11.61,4.3
2017-03-23,6.036666666666666,11.12,3.29
2017-03-24,6.889166666666667,10.86,4.17
2017-03-25,6.203749999999999,9.97,2.5
2017-03-26,10.515,14.26,5.14
2017-03-27,12.500833333333333,16.51,9.1
2017-03-28,13.232916666666666,19.76,6.71
2017-03-29,14.0075,22.34,5.79
2017-03-30,15.20375,23.09,8.3
2017-03-31,16.224166666666665,20.73,12.22
2017-04-01,14.064583333333333,19.22,9.63
2017-04-02,13.057916666666666,22.02,4.25
2017-04-03,14.235416666666666,21.9,7.62
2017-04-04,15.246249999999998,25.87,5.84
2017-04-05,14.417083333333332,22.45,5.79
2017-04-06,15.350416666666668,22.97,7.12
2017-04-07,16.30375,25.8,6.34
2017-04-08,16.534166666666668,25.9,6.98
2017-04-09,17.883750000000003,26.6,7.99
2017-04-10,19.08125,27.88,12.64
2017-04-11,19.349999999999998,29.65,8.58
2017-04-12,20.462083333333332,30.15,10.83
2017-04-13,21.341250000000002,29.22,12.74
2017-04-14,19.78125,26.02,11.45
2017-04-15,19.940833333333334,26.7,11.91
2017-04-16,19.89625,28.35,11.35
2017-04-17,20.851666666666667,29.59,11.36
2017-04-18,21.707916666666666,30.57,11.71
2017-04-19,21.824583333333333,27.14,16.83
2017-04-20,17.644583333333333,23.22,13.65
2017-04-21,16.68375,24.12,10.63
2017-04-22,16.199166666666667,23.04,10.67
2017-04-23,19.187083333333334,27.91,10.05
2017-04-24,21.319583333333334,28.24,13.24
2017-04-25,20.289583333333333,24.03,15.5
2017-04-26,16.95375,21.62,11.56
2017-04-27,15.198749999999999,19.91,10.16
2017-04-28,13.246250000000002,16.98,8.98
2017-04-29,13.407916666666667,17.24,10.88
2017-04-30,13.624166666666667,17.8,10.5
2017-05-01,14.253749999999998,21.94,7.69
2017-05-02,17.77541666666667,26.9,7.53
2017-05-03,20.379166666666666,29.33,10.03
2017-05-04,21.652916666666666,30.11,12.34
2017-05-05,16.37375,21.38,10.59
2017-05-06,15.789166666666667,21.84,9.54
2017-05-07,19.47625,29.02,9.32
2017-05-08,22.314166666666665,30.86,13.37
2017-05-09,21.580833333333334,27.86,13.29
2017-05-10,18.5025,23.72,15.54
2017-05-11,14.854583333333332,19.37,12.18
2017-05-12,16.598333333333333,20.33,11.75
2017-05-13,17.33458333333333,20.66,14.45
2017-05-14,18.497916666666665,25.13,11.4
2017-05-15,21.08125,27.96,12.24
2017-05-16,23.38083333333333,31.53,15.0
2017-05-17,24.05666666666667,28.78,18.78
2017-05-18,19.454166666666666,23.33,15.23
2017-05-19,18.360416666666666,25.46,9.95
2017-05-20,20.70375,29.7,9.03
2017-05-21,22.773749999999996,28.31,17.56
2017-05-22,22.97583333333333,29.92,15.96
2017-05-23,25.94458333333333,34.56,16.89
2017-05-24,26.995833333333334,35.02,21.06
2017-05-25,27.17125,35.71,17.98
2017-05-26,26.680833333333336,32.47,20.81
2017-05-27,26.13416666666667,32.69,18.13
2017-05-28,22.940416666666668,25.7,19.88
2017-05-29,22.34,27.38,17.57
2017-05-30,23.8875,31.32,15.65
2017-05-31,22.76625,25.62,18.16
2017-06-01,28.819166666666664,34.4,22.43
2017-06-02,27.504583333333333,33.92,19.75
2017-06-03,25.52416666666667,31.5,17.72
2017-06-04,24.06041666666667,29.39,17.56
2017-06-05,22.902916666666666,29.97,13.36
2017-06-06,24.366249999999997,31.56,17.1
2017-06-07,26.618750000000002,35.38,15.55
2017-06-08,28.532916666666665,35.76,18.58
2017-06-09,27.63625,34.38,21.49
2017-06-10,28.937916666666666,37.59,18.75
2017-06-11,30.919583333333335,39.75,20.94
2017-06-12,32.60375,40.9,21.91
2017-06-13,31.579583333333332,37.73,26.7
2017-06-14,31.51875,38.69,24.62
2017-06-15,32.67208333333333,40.66,25.04
2017-06-16,33.57333333333333,41.05,26.79
2017-06-17,33.525416666666665,42.08,26.0
2017-06-18,33.17958333333333,41.72,22.71
2017-06-19,29.37125,38.85,21.53
2017-06-20,29.452083333333334,38.0,21.73
2017-06-21,32.37833333333334,39.31,25.73
2017-06-22,31.12625,37.67,25.82
2017-06-23,29.665833333333335,37.24,21.84
2017-06-24,29.735833333333332,36.13,23.66
2017-06-25,25.235416666666666,33.0,19.66
2017-06-26,25.785,32.67,16.98
2017-06-27,23.833333333333332,29.39,18.09
2017-06-28,21.81125,27.28,18.01
2017-06-29,19.793333333333333,25.06,15.92
2017-06-30,20.88,26.82,14.68
2017-07-01,22.2625,29.23,12.21
2017-07-02,25.564999999999998,35.39,13.83
2017-07-03,28.536666666666665,38.12,16.29
2017-07-04,30.41333333333333,38.59,21.46
2017-07-05,29.13875,35.21,23.61
2017-07-06,23.26875,25.93,20.91
2017-07-07,22.474999999999998,28.59,18.62
2017-07-08,24.795833333333334,32.22,15.75
2017-07-09,27.915000000000003,34.77,19.96
2017-07-10,26.269166666666667,34.23,18.2
2017-07-11,28.536666666666665,37.92,17.73
2017-07-12,31.11125,41.85,19.25
2017-07-13,33.365,44.32,21.32
2017-07-14,34.09041666666666,42.83,22.98
2017-07-15,31.754166666666666,41.17,19.38
2017-07-16,32.379583333333336,41.36,22.01
2017-07-17,30.900000000000002,38.2,22.57
2017-07-18,29.818749999999998,38.08,19.97
2017-07-19,26.81625,33.5,20.0
2017-07-20,26.10166666666667,33.34,18.89
2017-07-21,26.045,33.12,18.26
2017-07-22,26.989583333333332,34.23,19.31
2017-07-23,28.79375,36.48,17.98
2017-07-24,29.9425,37.36,23.53
2017-07-25,28.715833333333332,36.48,19.69
2017-07-26,30.34,38.43,20.43
2017-07-27,31.294166666666666,39.71,20.88
2017-07-28,31.79875,39.67,22.81
2017-07-29,31.868750000000002,39.07,24.93
2017-07-30,31.45875,38.03,24.94
2017-07-31,27.093333333333334,33.81,19.8
2017-08-01,26.51125,33.81,20.36
2017-08-02,28.301666666666666,36.94,18.03
2017-08-03,30.68625,38.54,20.71
2017-08-04,33.49166666666667,41.56,25.36
2017-08-05,33.139583333333334,40.61,23.4
2017-08-06,30.355,38.38,21.28
2017-08-07,29.505,37.34,20.79
2017-08-08,26.094583333333333,32.67,19.88
2017-08-09,25.685833333333335,31.81,17.84
2017-08-10,24.441666666666666,31.96,18.09
2017-08-11,25.16,33.87,16.1
2017-08-12,27.48125,36.46,18.32
2017-08-13,28.599166666666665,37.96,17.46
2017-08-14,29.965,37.94,19.99
2017-08-15,30.194166666666664,37.16,21.59
2017-08-16,29.408749999999998,37.43,21.31
2017-08-17,30.631249999999998,39.88,20.11
2017-08-18,31.7625,39.37,22.28
2017-08-19,30.93375,39.34,20.75
2017-08-20,32.19958333333333,40.31,24.25
2017-08-21,32.470416666666665,39.7,26.88
2017-08-22,32.23166666666667,39.04,25.38
2017-08-23,31.962083333333336,39.69,23.14
2017-08-24,29.022499999999997,35.91,20.52
2017-08-25,28.03708333333333,36.85,20.19
2017-08-26,27.02,33.13,19.16
2017-08-27,25.049166666666665,29.62,20.45
2017-08-28,23.890833333333333,30.32,16.15
2017-08-29,19.756249999999998,25.26,15.63
2017-08-30,23.078333333333333,29.61,16.3
2017-08-31,25.507916666666663,32.27,18.61
2017-09-01,25.434583333333332,33.06,16.77
2017-09-02,25.039583333333336,32.44,18.95
2017-09-03,26.351249999999997,35.27,16.68
2017-09-04,27.002499999999998,34.11,21.66
2017-09-05,27.594166666666666,36.16,18.6
2017-09-06,28.622500000000002,36.9,20.0
2017-09-07,26.877916666666664,35.41,19.35
2017-09-08,25.419583333333332,34.86,14.66
2017-09-09,23.3425,27.63,19.53
2017-09-10,21.897499999999997,29.15,13.44
2017-09-11,25.69458333333333,33.51,15.91
2017-09-12,25.784583333333334,32.48,19.24
2017-09-13,25.883750000000003,35.11,16.43
2017-09-14,26.296666666666667,32.65,19.55
2017-09-15,22.262083333333333,27.52,16.52
2017-09-16,20.63625,25.89,14.89
2017-09-17,19.584166666666665,27.87,10.05
2017-09-18,21.669583333333335,27.01,16.62
2017-09-19,21.497083333333332,30.36,12.69
2017-09-20,22.55,31.94,12.62
2017-09-21,22.67,31.17,14.21
2017-09-22,22.7225,31.25,14.29
2017-09-23,24.416666666666668,31.42,19.51
2017-09-24,24.304999999999996,32.18,15.35
2017-09-25,24.00125,29.68,19.31
2017-09-26,21.49791666666667,30.65,12.16
2017-09-27,21.285416666666666,30.27,12.24
2017-09-28,22.871666666666666,31.62,14.69
2017-09-29,23.721249999999998,32.2,15.61
2017-09-30,24.817083333333333,31.4,18.43
2017-10-01,24.2175,31.91,16.04
2017-10-02,24.496666666666666,33.89,16.2
2017-10-03,25.9825,34.95,16.87
2017-10-04,25.569166666666664,32.96,19.3
2017-10-05,24.792916666666667,33.8,15.95
2017-10-06,25.462083333333336,34.43,16.33
