Fecha,trend
2002-05-27,17.232850456621005
2002-05-28,17.233960045662098
2002-05-29,17.241191780821914
2002-05-30,17.25780936073059
2002-05-31,17.275667808219175
2002-06-01,17.28677283105023
2002-06-02,17.301651826484015
2002-06-03,17.319541095890408
2002-06-04,17.33697146118721
2002-06-05,17.35001141552511
2002-06-06,17.35756392694064
2002-06-07,17.359461187214613
2002-06-08,17.354841324200912
2002-06-09,17.347611872146118
2002-06-10,17.332585616438354
2002-06-11,17.33742808219178
2002-06-12,17.340148401826482
2002-06-13,17.341545662100458
2002-06-14,17.349335616438353
2002-06-15,17.363994292237443
2002-06-16,17.384482876712326
2002-06-17,17.4060399543379
2002-06-18,17.435293378995432
2002-06-19,17.452673515981733
2002-06-20,17.468108447488582
2002-06-21,17.478575342465753
2002-06-22,17.499686073059358
2002-06-23,17.5129200913242
2002-06-24,17.52396917808219
2002-06-25,17.547988584474886
2002-06-26,17.579254566210047
2002-06-27,17.61589726027397
2002-06-28,17.643304794520546
2002-06-29,17.66810388127854
2002-06-30,17.68703881278539
2002-07-01,17.70242808219178
2002-07-02,17.70721803652968
2002-07-03,17.710608447488582
2002-07-04,17.723230593607305
2002-07-05,17.726569634703196
2002-07-06,17.732869863013697
2002-07-07,17.728312785388127
2002-07-08,17.725222602739727
2002-07-09,17.725600456621006
2002-07-10,17.7337899543379
2002-07-11,17.731251141552512
2002-07-12,17.725030821917805
2002-07-13,17.716247716894976
2002-07-14,17.70081392694064
2002-07-15,17.678690639269405
2002-07-16,17.654777397260276
2002-07-17,17.637944063926938
2002-07-18,17.63339611872146
2002-07-19,17.630294520547945
2002-07-20,17.623149543378997
2002-07-21,17.625961187214614
2002-07-22,17.62957420091324
2002-07-23,17.638706621004566
2002-07-24,17.64012214611872
2002-07-25,17.62929794520548
2002-07-26,17.613772831050227
2002-07-27,17.606792237442924
2002-07-28,17.592206621004564
2002-07-29,17.59854337899543
2002-07-30,17.606563926940638
2002-07-31,17.605076484018262
2002-08-01,17.597239726027397
2002-08-02,17.584989726027395
2002-08-03,17.57045890410959
2002-08-04,17.563484018264838
2002-08-05,17.565399543378994
2002-08-06,17.566664383561644
2002-08-07,17.554712328767124
2002-08-08,17.547343607305933
2002-08-09,17.531568493150687
2002-08-10,17.52575228310502
2002-08-11,17.51973630136986
2002-08-12,17.514663242009135
2002-08-13,17.5123401826484
2002-08-14,17.51424657534247
2002-08-15,17.510367579908678
2002-08-16,17.50164269406393
2002-08-17,17.49479794520548
2002-08-18,17.48751369863014
2002-08-19,17.479062785388127
2002-08-20,17.465696347031965
2002-08-21,17.457078767123285
2002-08-22,17.451839041095887
2002-08-23,17.43772716894977
2002-08-24,17.43067808219178
2002-08-25,17.429478310502283
2002-08-26,17.42560616438356
2002-08-27,17.420356164383563
2002-08-28,17.410584474885844
2002-08-29,17.405255707762556
2002-08-30,17.404688356164385
2002-08-31,17.406070776255707
2002-09-01,17.419422374429224
2002-09-02,17.44519178082192
2002-09-03,17.459293378995433
2002-09-04,17.471901826484014
2002-09-05,17.47591780821918
2002-09-06,17.47555707762557
2002-09-07,17.477496575342464
2002-09-08,17.477739726027398
2002-09-09,17.47949429223744
2002-09-10,17.483683789954338
2002-09-11,17.4887899543379
2002-09-12,17.504720319634703
2002-09-13,17.517238584474885
2002-09-14,17.52849086757991
2002-09-15,17.53242694063927
2002-09-16,17.534786529680368
2002-09-17,17.526906392694062
2002-09-18,17.516423515981735
2002-09-19,17.50269178082192
2002-09-20,17.489941780821916
2002-09-21,17.47903196347032
2002-09-22,17.46914611872146
2002-09-23,17.460307077625572
2002-09-24,17.44509817351598
2002-09-25,17.438369863013698
2002-09-26,17.429304794520547
2002-09-27,17.428640410958906
2002-09-28,17.430009132420093
2002-09-29,17.431916666666666
2002-09-30,17.43359589041096
2002-10-01,17.43514383561644
2002-10-02,17.440762557077626
2002-10-03,17.450073059360733
2002-10-04,17.450795662100457
2002-10-05,17.455729452054797
2002-10-06,17.469704337899543
2002-10-07,17.485261415525116
2002-10-08,17.50011187214612
2002-10-09,17.50609703196347
2002-10-10,17.507406392694065
2002-10-11,17.515212328767124
2002-10-12,17.513894977168952
2002-10-13,17.520986301369863
2002-10-14,17.522765981735162
2002-10-15,17.527020547945206
2002-10-16,17.52970091324201
2002-10-17,17.53800799086758
2002-10-18,17.535560502283104
2002-10-19,17.523730593607304
2002-10-20,17.50506392694064
2002-10-21,17.49190867579909
2002-10-22,17.478019406392697
2002-10-23,17.466417808219177
2002-10-24,17.4528002283105
2002-10-25,17.43824657534247
2002-10-26,17.42134817351598
2002-10-27,17.40557648401827
2002-10-28,17.397585616438356
2002-10-29,17.390022831050228
2002-10-30,17.377073059360733
2002-10-31,17.374041095890412
2002-11-01,17.383663242009135
2002-11-02,17.39888584474886
2002-11-03,17.413332191780825
2002-11-04,17.414544520547945
2002-11-05,17.41938812785388
2002-11-06,17.42365182648402
2002-11-07,17.43466894977169
2002-11-08,17.441504566210046
2002-11-09,17.450493150684935
2002-11-10,17.463505707762558
2002-11-11,17.47463584474886
2002-11-12,17.479367579908676
2002-11-13,17.48402283105023
2002-11-14,17.48684817351598
2002-11-15,17.487007990867582
2002-11-16,17.508932648401828
2002-11-17,17.533251141552512
2002-11-18,17.55508675799087
2002-11-19,17.568835616438356
2002-11-20,17.574148401826484
2002-11-21,17.59665296803653
2002-11-22,17.620907534246577
2002-11-23,17.612807077625572
2002-11-24,17.606865296803655
2002-11-25,17.60861301369863
2002-11-26,17.613589041095892
2002-11-27,17.623762557077626
2002-11-28,17.625912100456624
2002-11-29,17.61650228310502
2002-11-30,17.609284246575342
2002-12-01,17.59545091324201
2002-12-02,17.583343607305935
2002-12-03,17.580690639269406
2002-12-04,17.59144748858448
2002-12-05,17.60439269406393
2002-12-06,17.6251198630137
2002-12-07,17.650171232876716
2002-12-08,17.678297945205482
2002-12-09,17.695890410958903
2002-12-10,17.70250799086758
2002-12-11,17.707424657534247
2002-12-12,17.711414383561646
2002-12-13,17.719317351598175
2002-12-14,17.71828082191781
2002-12-15,17.715615296803655
2002-12-16,17.70186187214612
2002-12-17,17.68968378995434
2002-12-18,17.69061757990868
2002-12-19,17.703021689497717
2002-12-20,17.71302283105023
2002-12-21,17.719053652968036
2002-12-22,17.717591324200914
2002-12-23,17.716267123287672
2002-12-24,17.71402397260274
2002-12-25,17.706568493150684
2002-12-26,17.702765981735162
2002-12-27,17.706497716894976
2002-12-28,17.706164383561642
2002-12-29,17.695490867579906
2002-12-30,17.679148401826485
2002-12-31,17.671893835616437
2003-01-01,17.657761415525115
2003-01-02,17.64409703196347
2003-01-03,17.6336301369863
2003-01-04,17.627215753424657
2003-01-05,17.622222602739726
2003-01-06,17.61875228310502
2003-01-07,17.62502397260274
2003-01-08,17.64380707762557
2003-01-09,17.66073515981735
2003-01-10,17.676079908675796
2003-01-11,17.683944063926937
2003-01-12,17.684311643835613
2003-01-13,17.678679223744293
2003-01-14,17.671433789954335
2003-01-15,17.65570776255708
2003-01-16,17.643320776255706
2003-01-17,17.63648401826484
2003-01-18,17.624968036529683
2003-01-19,17.620308219178085
2003-01-20,17.61082648401827
2003-01-21,17.62290068493151
2003-01-22,17.62911073059361
2003-01-23,17.628816210045663
2003-01-24,17.626039954337898
2003-01-25,17.619197488584476
2003-01-26,17.607051369863015
2003-01-27,17.597351598173518
2003-01-28,17.59366210045662
2003-01-29,17.59646118721461
2003-01-30,17.60469520547945
2003-01-31,17.623132420091324
2003-02-01,17.641381278538812
2003-02-02,17.66062785388128
2003-02-03,17.675190639269406
2003-02-04,17.691672374429224
2003-02-05,17.70562214611872
2003-02-06,17.715155251141553
2003-02-07,17.72580479452055
2003-02-08,17.741399543378996
2003-02-09,17.76417694063927
2003-02-10,17.783251141552512
2003-02-11,17.796027397260275
2003-02-12,17.80160273972603
2003-02-13,17.81125913242009
2003-02-14,17.81004794520548
2003-02-15,17.79961187214612
2003-02-16,17.788642694063924
2003-02-17,17.78511415525114
2003-02-18,17.78776598173516
2003-02-19,17.790478310502284
2003-02-20,17.79210616438356
2003-02-21,17.789761415525113
2003-02-22,17.79185616438356
2003-02-23,17.80010502283105
2003-02-24,17.813898401826485
2003-02-25,17.8193801369863
2003-02-26,17.82089497716895
2003-02-27,17.810988584474885
2003-02-28,17.801875570776254
2003-03-01,17.7974600456621
2003-03-02,17.79285616438356
2003-03-03,17.786359589041098
2003-03-04,17.77912100456621
2003-03-05,17.77809474885845
2003-03-06,17.785601598173514
2003-03-07,17.793285388127856
2003-03-08,17.79734474885845
2003-03-09,17.80043607305936
2003-03-10,17.814712328767122
2003-03-11,17.827263698630137
2003-03-12,17.830930365296805
2003-03-13,17.832591324200912
2003-03-14,17.83611187214612
2003-03-15,17.839149543378998
2003-03-16,17.84527397260274
2003-03-17,17.846898401826483
2003-03-18,17.851214611872145
2003-03-19,17.85719178082192
2003-03-20,17.865280821917807
2003-03-21,17.86990068493151
2003-03-22,17.880149543378995
2003-03-23,17.89392579908676
2003-03-24,17.90245433789954
2003-03-25,17.911173515981734
2003-03-26,17.92593721461187
2003-03-27,17.944332191780823
2003-03-28,17.96021118721461
2003-03-29,17.97622716894977
2003-03-30,17.97886301369863
2003-03-31,17.977834474885846
2003-04-01,17.96925228310502
2003-04-02,17.96919520547945
2003-04-03,17.96867579908676
2003-04-04,17.965544520547944
2003-04-05,17.9578698630137
2003-04-06,17.948617579908678
2003-04-07,17.930585616438357
2003-04-08,17.924809360730595
2003-04-09,17.92444406392694
2003-04-10,17.934930365296808
2003-04-11,17.94815410958904
2003-04-12,17.953590182648405
2003-04-13,17.94940867579909
2003-04-14,17.949002283105024
2003-04-15,17.943615296803657
2003-04-16,17.941567351598174
2003-04-17,17.93691666666667
2003-04-18,17.93883675799087
2003-04-19,17.942781963470324
2003-04-20,17.939711187214613
2003-04-21,17.938184931506846
2003-04-22,17.93155593607306
2003-04-23,17.923626712328765
2003-04-24,17.91267922374429
2003-04-25,17.896676940639267
2003-04-26,17.876656392694066
2003-04-27,17.871583333333334
2003-04-28,17.868660958904112
2003-04-29,17.857979452054796
2003-04-30,17.85160388127854
2003-05-01,17.844793378995433
2003-05-02,17.839227168949773
2003-05-03,17.835327625570777
2003-05-04,17.82024315068493
2003-05-05,17.794421232876715
2003-05-06,17.781591324200917
2003-05-07,17.778731735159816
2003-05-08,17.772456621004565
2003-05-09,17.771372146118722
2003-05-10,17.776795662100454
2003-05-11,17.766454337899546
2003-05-12,17.75850684931507
2003-05-13,17.750853881278537
2003-05-14,17.749407534246576
2003-05-15,17.752259132420093
2003-05-16,17.76060502283105
2003-05-17,17.768660958904107
2003-05-18,17.778599315068494
2003-05-19,17.775908675799087
2003-05-20,17.77587899543379
2003-05-21,17.77978082191781
2003-05-22,17.78619292237443
2003-05-23,17.783359589041098
2003-05-24,17.783631278538813
2003-05-25,17.77806735159817
2003-05-26,17.77527397260274
2003-05-27,17.779189497716892
2003-05-28,17.78445433789954
2003-05-29,17.782711187214613
2003-05-30,17.778268264840182
2003-05-31,17.779045662100458
2003-06-01,17.774561643835618
2003-06-02,17.762613013698633
2003-06-03,17.743132420091325
2003-06-04,17.727181506849316
2003-06-05,17.71667808219178
2003-06-06,17.71821803652968
2003-06-07,17.719165525114157
2003-06-08,17.728101598173517
2003-06-09,17.736656392694066
2003-06-10,17.744125570776255
2003-06-11,17.740860730593607
2003-06-12,17.732058219178082
2003-06-13,17.726869863013697
2003-06-14,17.721747716894974
2003-06-15,17.70495662100457
2003-06-16,17.696976027397262
2003-06-17,17.695569634703197
2003-06-18,17.680605022831053
2003-06-19,17.668778538812788
2003-06-20,17.659528538812786
2003-06-21,17.64938584474886
2003-06-22,17.640325342465754
2003-06-23,17.635150684931507
2003-06-24,17.623654109589044
2003-06-25,17.60612785388128
2003-06-26,17.58332077625571
2003-06-27,17.557561643835616
2003-06-28,17.552061643835614
2003-06-29,17.5507100456621
2003-06-30,17.552586757990866
2003-07-01,17.56128538812785
2003-07-02,17.568602739726025
2003-07-03,17.56626255707762
2003-07-04,17.55024315068493
2003-07-05,17.535455479452054
2003-07-06,17.523754566210048
2003-07-07,17.51291210045662
2003-07-08,17.50201484018265
2003-07-09,17.494915525114155
2003-07-10,17.501043378995433
2003-07-11,17.521358447488584
2003-07-12,17.542079908675802
2003-07-13,17.56424771689498
2003-07-14,17.58901712328767
2003-07-15,17.618250000000003
2003-07-16,17.64764497716895
2003-07-17,17.663343607305936
2003-07-18,17.678155251141554
2003-07-19,17.694882420091325
2003-07-20,17.7007397260274
2003-07-21,17.688045662100457
2003-07-22,17.67054908675799
2003-07-23,17.653963470319635
2003-07-24,17.642414383561643
2003-07-25,17.641876712328767
2003-07-26,17.658019406392693
2003-07-27,17.662731735159817
2003-07-28,17.67313926940639
2003-07-29,17.6778801369863
2003-07-30,17.672625570776255
2003-07-31,17.661275114155252
2003-08-01,17.654616438356165
2003-08-02,17.65942579908676
2003-08-03,17.68166894977169
2003-08-04,17.700537671232876
2003-08-05,17.708928082191782
2003-08-06,17.709994292237443
2003-08-07,17.71982762557078
2003-08-08,17.728487442922376
2003-08-09,17.737463470319636
2003-08-10,17.745485159817353
2003-08-11,17.746349315068493
2003-08-12,17.747529680365297
2003-08-13,17.750947488584476
2003-08-14,17.74391780821918
2003-08-15,17.741783105022833
2003-08-16,17.745405251141552
2003-08-17,17.7560502283105
2003-08-18,17.763656392694067
2003-08-19,17.768399543378997
2003-08-20,17.777655251141553
2003-08-21,17.78466894977169
2003-08-22,17.77947374429224
2003-08-23,17.778889269406392
2003-08-24,17.769509132420094
2003-08-25,17.755178082191783
2003-08-26,17.743421232876713
2003-08-27,17.739729452054796
2003-08-28,17.74136187214612
2003-08-29,17.729834474885845
2003-08-30,17.714211187214612
2003-08-31,17.708211187214612
2003-09-01,17.68968493150685
2003-09-02,17.656155251141556
2003-09-03,17.634853881278538
2003-09-04,17.62336301369863
2003-09-05,17.622642694063927
2003-09-06,17.631921232876714
2003-09-07,17.631400684931506
2003-09-08,17.628188356164387
2003-09-09,17.62365182648402
2003-09-10,17.61786301369863
2003-09-11,17.607800228310502
2003-09-12,17.591448630136988
2003-09-13,17.571454337899546
2003-09-14,17.55654680365297
2003-09-15,17.555597031963472
2003-09-16,17.564050228310503
2003-09-17,17.57126369863014
2003-09-18,17.579711187214613
2003-09-19,17.590712328767122
2003-09-20,17.597778538812783
2003-09-21,17.602090182648404
2003-09-22,17.596946347031963
2003-09-23,17.585413242009132
2003-09-24,17.582087899543374
2003-09-25,17.570675799086757
2003-09-26,17.56002739726027
2003-09-27,17.54798515981735
2003-09-28,17.529908675799085
2003-09-29,17.51627739726027
2003-09-30,17.504399543378995
2003-10-01,17.49250114155251
2003-10-02,17.47461187214612
2003-10-03,17.461473744292235
2003-10-04,17.46262785388128
2003-10-05,17.465851598173515
2003-10-06,17.469522831050227
2003-10-07,17.475118721461186
2003-10-08,17.47891210045662
2003-10-09,17.476083333333335
2003-10-10,17.472197488584477
2003-10-11,17.46475114155251
2003-10-12,17.45870890410959
2003-10-13,17.449488584474885
2003-10-14,17.444077625570777
2003-10-15,17.43673744292237
2003-10-16,17.433174657534245
2003-10-17,17.425415525114154
2003-10-18,17.41705936073059
2003-10-19,17.415609589041097
2003-10-20,17.41687100456621
2003-10-21,17.41250913242009
2003-10-22,17.408293378995435
2003-10-23,17.406718036529682
2003-10-24,17.403035388127854
2003-10-25,17.402263698630136
2003-10-26,17.40997602739726
2003-10-27,17.419940639269406
2003-10-28,17.426012557077627
2003-10-29,17.42801712328767
2003-10-30,17.429706621004563
2003-10-31,17.4221598173516
2003-11-01,17.407876712328765
2003-11-02,17.386892694063924
2003-11-03,17.366646118721462
2003-11-04,17.36546917808219
2003-11-05,17.36083904109589
2003-11-06,17.35796461187215
2003-11-07,17.35185844748858
2003-11-08,17.339240867579907
2003-11-09,17.31631621004566
2003-11-10,17.296812785388127
2003-11-11,17.27358904109589
2003-11-12,17.261835616438354
2003-11-13,17.24583904109589
2003-11-14,17.22660502283105
2003-11-15,17.206946347031966
2003-11-16,17.186086757990868
2003-11-17,17.16826826484018
2003-11-18,17.148559360730594
2003-11-19,17.12969178082192
2003-11-20,17.12358904109589
2003-11-21,17.103808219178084
2003-11-22,17.082738584474885
2003-11-23,17.07616210045662
2003-11-24,17.072375570776252
2003-11-25,17.067623287671232
2003-11-26,17.07442579908676
2003-11-27,17.0798698630137
2003-11-28,17.07019520547945
2003-11-29,17.06419406392694
2003-11-30,17.062992009132422
2003-12-01,17.073890410958903
2003-12-02,17.08348287671233
2003-12-03,17.09714497716895
2003-12-04,17.113592465753424
2003-12-05,17.122264840182645
2003-12-06,17.127000000000002
2003-12-07,17.12142694063927
2003-12-08,17.113654109589042
2003-12-09,17.111915525114156
2003-12-10,17.11337671232877
2003-12-11,17.11267694063927
2003-12-12,17.10833105022831
2003-12-13,17.10093721461187
2003-12-14,17.0992796803653
2003-12-15,17.091184931506852
2003-12-16,17.08477511415525
2003-12-17,17.080706621004566
2003-12-18,17.074026255707764
2003-12-19,17.057303652968038
2003-12-20,17.03111073059361
2003-12-21,17.008746575342467
2003-12-22,16.991783105022833
2003-12-23,16.984930365296805
2003-12-24,16.984640410958903
2003-12-25,16.98674200913242
2003-12-26,16.989630136986303
2003-12-27,16.997896118721464
2003-12-28,17.00706392694064
2003-12-29,17.025823059360732
2003-12-30,17.055534246575345
2003-12-31,17.081730593607304
2004-01-01,17.102478310502285
2004-01-02,17.11698173515982
2004-01-03,17.1253299086758
2004-01-04,17.133203196347033
2004-01-05,17.142281963470317
2004-01-06,17.137696347031962
2004-01-07,17.10871118721461
2004-01-08,17.079871004566208
2004-01-09,17.055408675799086
2004-01-10,17.036631278538813
2004-01-11,17.025262557077625
2004-01-12,17.021569634703194
2004-01-13,17.02918721461187
2004-01-14,17.04443607305936
2004-01-15,17.065746575342466
2004-01-16,17.08063242009132
2004-01-17,17.086568493150683
2004-01-18,17.08980821917808
2004-01-19,17.08736187214612
2004-01-20,17.091397260273972
2004-01-21,17.095591324200914
2004-01-22,17.10089497716895
2004-01-23,17.10916552511415
2004-01-24,17.121070776255706
2004-01-25,17.131763698630138
2004-01-26,17.140651826484017
2004-01-27,17.14691780821918
2004-01-28,17.145280821917808
2004-01-29,17.13653196347032
2004-01-30,17.13105707762557
2004-01-31,17.124566210045664
2004-02-01,17.12010616438356
2004-02-02,17.109069634703197
2004-02-03,17.087021689497718
2004-02-04,17.064861872146118
2004-02-05,17.05073515981735
2004-02-06,17.04193378995434
2004-02-07,17.03402511415525
2004-02-08,17.01876369863014
2004-02-09,16.981167808219176
2004-02-10,16.95109817351598
2004-02-11,16.927560502283104
2004-02-12,16.905026255707764
2004-02-13,16.886156392694062
2004-02-14,16.884463470319634
2004-02-15,16.894263698630137
2004-02-16,16.89015410958904
2004-02-17,16.87836301369863
2004-02-18,16.862366438356165
2004-02-19,16.846332191780824
2004-02-20,16.827891552511417
2004-02-21,16.819159817351597
2004-02-22,16.814765981735164
2004-02-23,16.81508675799087
2004-02-24,16.820877853881278
2004-02-25,16.831899543378995
2004-02-26,16.842061643835613
2004-02-27,16.857638127853882
2004-02-28,16.87147260273973
2004-02-29,16.877583333333334
2004-03-01,16.8809497716895
2004-03-02,16.882034246575344
2004-03-03,16.886033105022833
2004-03-04,16.88222374429224
2004-03-05,16.872254566210046
2004-03-06,16.87289726027397
2004-03-07,16.871465753424655
2004-03-08,16.869987442922373
2004-03-09,16.867957762557076
2004-03-10,16.87237328767123
2004-03-11,16.88364383561644
2004-03-12,16.886028538812784
2004-03-13,16.881800228310503
2004-03-14,16.87828310502283
2004-03-15,16.871289954337897
2004-03-16,16.867047945205478
2004-03-17,16.861287671232873
2004-03-18,16.85985502283105
2004-03-19,16.8576803652968
2004-03-20,16.857784246575342
2004-03-21,16.859213470319634
2004-03-22,16.86183904109589
2004-03-23,16.871017123287672
2004-03-24,16.881046803652964
2004-03-25,16.886253424657532
2004-03-26,16.889349315068493
2004-03-27,16.88523173515982
2004-03-28,16.870399543378994
2004-03-29,16.867551369863016
2004-03-30,16.870037671232875
2004-03-31,16.881626712328767
2004-04-01,16.894127853881276
2004-04-02,16.90492922374429
2004-04-03,16.917866438356164
2004-04-04,16.934493150684933
2004-04-05,16.948456621004567
2004-04-06,16.96988926940639
2004-04-07,16.980061643835615
2004-04-08,16.99649771689498
2004-04-09,17.002995433789955
2004-04-10,16.994930365296806
2004-04-11,16.986010273972603
2004-04-12,16.977557077625573
2004-04-13,16.971915525114156
2004-04-14,16.962744292237446
2004-04-15,16.960874429223743
2004-04-16,16.961381278538816
2004-04-17,16.96224771689498
2004-04-18,16.959199771689498
2004-04-19,16.952495433789956
2004-04-20,16.961783105022832
2004-04-21,16.973559360730597
2004-04-22,16.98297260273973
2004-04-23,17.000059360730596
2004-04-24,17.022940639269407
2004-04-25,17.040359589041095
2004-04-26,17.042503424657532
2004-04-27,17.0400799086758
2004-04-28,17.036583333333333
2004-04-29,17.030444063926943
2004-04-30,17.01993493150685
2004-05-01,17.01917123287671
2004-05-02,17.01271689497717
2004-05-03,17.014207762557078
2004-05-04,17.018408675799087
2004-05-05,17.02141894977169
2004-05-06,17.01910616438356
2004-05-07,17.01825114155251
2004-05-08,17.024615296803653
2004-05-09,17.024592465753422
2004-05-10,17.021465753424657
2004-05-11,17.014876712328764
2004-05-12,17.015627853881277
2004-05-13,17.006878995433787
2004-05-14,16.993126712328767
2004-05-15,16.9789200913242
2004-05-16,16.963542237442923
2004-05-17,16.943141552511413
2004-05-18,16.93166095890411
2004-05-19,16.91902168949772
2004-05-20,16.902739726027395
2004-05-21,16.888761415525114
2004-05-22,16.88353196347032
2004-05-23,16.874115296803655
2004-05-24,16.868851598173517
2004-05-25,16.867367579908674
2004-05-26,16.859474885844747
2004-05-27,16.85041894977169
2004-05-28,16.841442922374426
2004-05-29,16.831326484018263
2004-05-30,16.820820776255708
2004-05-31,16.816925799086757
2004-06-01,16.823607305936072
2004-06-02,16.83236301369863
2004-06-03,16.83628196347032
2004-06-04,16.83896917808219
2004-06-05,16.83484817351598
2004-06-06,16.8323299086758
2004-06-07,16.825292237442923
2004-06-08,16.814070776255708
2004-06-09,16.80058447488584
2004-06-10,16.787269406392692
2004-06-11,16.782076484018262
2004-06-12,16.793581050228312
2004-06-13,16.80362100456621
2004-06-14,16.816650684931506
2004-06-15,16.827310502283105
2004-06-16,16.833070776255706
2004-06-17,16.8336301369863
2004-06-18,16.8308401826484
2004-06-19,16.838434931506846
2004-06-20,16.85160730593607
2004-06-21,16.853907534246574
2004-06-22,16.848922374429222
2004-06-23,16.849736301369862
2004-06-24,16.848345890410958
2004-06-25,16.84567123287671
2004-06-26,16.850394977168946
2004-06-27,16.838786529680362
2004-06-28,16.825938356164382
2004-06-29,16.818109589041097
2004-06-30,16.803546803652967
2004-07-01,16.78397602739726
2004-07-02,16.772579908675798
2004-07-03,16.764304794520548
2004-07-04,16.755819634703197
2004-07-05,16.75025799086758
2004-07-06,16.7481598173516
2004-07-07,16.745384703196343
2004-07-08,16.743699771689496
2004-07-09,16.727480593607307
2004-07-10,16.698875570776256
2004-07-11,16.67561301369863
2004-07-12,16.657439497716897
2004-07-13,16.634963470319633
2004-07-14,16.612710045662098
2004-07-15,16.595551369863013
2004-07-16,16.590203196347034
2004-07-17,16.584142694063928
2004-07-18,16.57345776255708
2004-07-19,16.568392694063927
2004-07-20,16.576369863013703
2004-07-21,16.589229452054795
2004-07-22,16.5947796803653
2004-07-23,16.598073059360733
2004-07-24,16.591849315068494
2004-07-25,16.574307077625573
2004-07-26,16.568222602739727
2004-07-27,16.544602739726027
2004-07-28,16.515132420091327
2004-07-29,16.494931506849316
2004-07-30,16.486873287671237
2004-07-31,16.485058219178082
2004-08-01,16.459527397260274
2004-08-02,16.427296803652972
2004-08-03,16.394825342465758
2004-08-04,16.366886986301374
2004-08-05,16.34184474885845
2004-08-06,16.31907876712329
2004-08-07,16.301254566210048
2004-08-08,16.289543378995436
2004-08-09,16.278271689497718
2004-08-10,16.275478310502287
2004-08-11,16.272731735159816
2004-08-12,16.27232876712329
2004-08-13,16.281100456621004
2004-08-14,16.29128767123288
2004-08-15,16.301478310502283
2004-08-16,16.316166666666668
2004-08-17,16.33062214611872
2004-08-18,16.328720319634705
2004-08-19,16.323904109589044
2004-08-20,16.313547945205478
2004-08-21,16.311811643835618
2004-08-22,16.30931392694064
2004-08-23,16.313616438356167
2004-08-24,16.314905251141553
2004-08-25,16.317751141552513
2004-08-26,16.309495433789955
2004-08-27,16.301087899543383
2004-08-28,16.297122146118724
2004-08-29,16.294714611872145
2004-08-30,16.282727168949776
2004-08-31,16.276025114155253
2004-09-01,16.279614155251146
2004-09-02,16.281949771689497
2004-09-03,16.27203310502283
2004-09-04,16.26072831050228
2004-09-05,16.24552397260274
2004-09-06,16.226231735159818
2004-09-07,16.205157534246574
2004-09-08,16.18918378995434
2004-09-09,16.17531621004566
2004-09-10,16.17208675799087
2004-09-11,16.172955479452057
2004-09-12,16.185422374429223
2004-09-13,16.196001141552514
2004-09-14,16.20045776255708
2004-09-15,16.205222602739727
2004-09-16,16.21586073059361
2004-09-17,16.226495433789957
2004-09-18,16.23118493150685
2004-09-19,16.237697488584473
2004-09-20,16.24227397260274
2004-09-21,16.250490867579906
2004-09-22,16.258253424657536
2004-09-23,16.269823059360732
2004-09-24,16.28716894977169
2004-09-25,16.302638127853882
2004-09-26,16.315520547945205
2004-09-27,16.330034246575345
2004-09-28,16.347224885844746
2004-09-29,16.36278082191781
2004-09-30,16.378533105022832
2004-10-01,16.394616438356163
2004-10-02,16.40447488584475
2004-10-03,16.406616438356167
2004-10-04,16.407714611872144
2004-10-05,16.405979452054794
2004-10-06,16.401876712328768
2004-10-07,16.4011095890411
2004-10-08,16.402529680365298
2004-10-09,16.399337899543383
2004-10-10,16.401202054794524
2004-10-11,16.411115296803654
2004-10-12,16.417842465753424
2004-10-13,16.42677397260274
2004-10-14,16.435742009132422
2004-10-15,16.43142579908676
2004-10-16,16.42531392694064
2004-10-17,16.434351598173517
2004-10-18,16.44280365296804
2004-10-19,16.447211187214613
2004-10-20,16.453921232876713
2004-10-21,16.466022831050232
2004-10-22,16.477135844748858
2004-10-23,16.479857305936076
2004-10-24,16.471889269406397
2004-10-25,16.46067694063927
2004-10-26,16.452616438356166
2004-10-27,16.4498801369863
2004-10-28,16.459461187214615
2004-10-29,16.477430365296804
2004-10-30,16.502154109589043
2004-10-31,16.52541210045662
2004-11-01,16.546407534246576
2004-11-02,16.561148401826486
2004-11-03,16.57675570776256
2004-11-04,16.59761073059361
2004-11-05,16.613617579908677
2004-11-06,16.63434132420091
2004-11-07,16.655003424657536
2004-11-08,16.682164383561645
2004-11-09,16.698406392694064
2004-11-10,16.712010273972602
2004-11-11,16.714360730593608
2004-11-12,16.71103196347032
2004-11-13,16.709955479452056
2004-11-14,16.707458904109593
2004-11-15,16.691057077625572
2004-11-16,16.677888127853883
2004-11-17,16.669496575342468
2004-11-18,16.67121118721461
2004-11-19,16.679960045662103
2004-11-20,16.688697488584474
2004-11-21,16.690910958904112
2004-11-22,16.693680365296807
2004-11-23,16.707921232876714
2004-11-24,16.731599315068493
2004-11-25,16.742436073059363
2004-11-26,16.745640410958906
2004-11-27,16.756945205479454
2004-11-28,16.754615296803657
2004-11-29,16.754817351598177
2004-11-30,16.746463470319636
2004-12-01,16.738723744292237
2004-12-02,16.73553881278539
2004-12-03,16.734940639269407
2004-12-04,16.738422374429227
2004-12-05,16.74256506849315
2004-12-06,16.753840182648403
2004-12-07,16.76678424657534
2004-12-08,16.777147260273974
2004-12-09,16.7821997716895
2004-12-10,16.786628995433794
2004-12-11,16.785557077625572
2004-12-12,16.77546689497717
2004-12-13,16.756066210045667
